name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
cleoftp,"Cleopatra Fortune Plus (GDL-0012)","2002","Altron / Taito",naomigd,-,-,YES,NO,NO,NO,YES,naomi.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
cliffhgr,"Cliff Hanger (set 1)","1983","Stern Electronics",-,-,-,YES,NO,NO,NO,YES,cliffhgr.cpp,BUONO,RASTER,"0",704,480,HORIZONTAL,cliffhgr.cpp
cloak,"Cloak & Dagger (rev 5)","1983",Atari,-,-,-,YES,NO,NO,NO,NO,cloak.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,cloak.cpp
"cloud9","Cloud 9 (prototype)","1983",Atari,-,-,-,YES,NO,NO,NO,NO,"cloud9.cpp",BUONO,RASTER,"0",256,232,HORIZONTAL,"cloud9.cpp"
clowns,"Clowns (rev. 2)","1978",Midway,-,-,clowns,YES,NO,NO,NO,NO,"mw8080bw.cpp",INCOMPLETO,RASTER,"0",260,224,HORIZONTAL,"mw8080bw.cpp"
clubkcyc,"Club Kart for Cycraft (Rev A) (GDS-0029A)","2003",Sega,"naomi2",-,-,YES,NO,NO,NO,YES,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
clubkprz,"Club Kart Prize (Export, Japan, Rev A)","2003",Sega,"naomi2",-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
clubkpzb,"Club Kart Prize Version B (Export, Japan)","2004",Sega,"naomi2",-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
"clubk2k3","Club Kart: European Session (2003, Rev A)","2003",Sega,"naomi2",-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
clubkrt,"Club Kart: European Session (Rev D)","2001",Sega,"naomi2",-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
cgraplop,"Cluster Buster (DECO Cassette) (US)","1983","Data East Corporation",decocass,-,-,YES,NO,NO,NO,NO,decocass.cpp,BUONO,RASTER,"270",256,240,VERTICAL,decocass.cpp
cltchitr,"Clutch Hitter (US) (FD1094 317-0176)","1991",Sega,-,-,-,YES,NO,NO,NO,NO,"segas18.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"segas18.cpp"
cobra,"Cobra Command (Data East LD, set 1)","1984","Data East",-,-,-,YES,NO,NO,NO,YES,deco_ld.cpp,PRELIMINARE,RASTER,"0",704,480,HORIZONTAL,deco_ld.cpp
cgunship,"Cobra Gunship [TTL]","1976",Meadows,-,-,-,YES,NO,NO,NO,NO,meadwttl.cpp,PRELIMINARE,RASTER,"0",455,262,HORIZONTAL,meadwttl.cpp
cobracom,"Cobra-Command (World/US revision 5)","1988","Data East Corporation",-,-,-,YES,NO,NO,NO,NO,"dec8.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"dec8.cpp"
cobrata,"Cobra: The Arcade (CBR1 Ver. B)","2005",Namco,"sys246",-,-,YES,NO,NO,NO,YES,"namcops2.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"namcops2.cpp"
cocoloco,"Coco Loco (set 1)","1981","Petaco S.A.",-,-,-,YES,NO,NO,NO,NO,cocoloco.cpp,BUONO,RASTER,"90",256,256,VERTICAL,cocoloco.cpp
"code1d","Code One Dispatch (ver D)","2000",Konami,kviper,-,-,YES,NO,NO,NO,YES,viper.cpp,PRELIMINARE,RASTER,"0",1024,768,HORIZONTAL,viper.cpp
"colony7","Colony 7 (set 1)","1981",Taito,-,-,-,YES,NO,NO,NO,NO,williams.cpp,BUONO,RASTER,"270",292,240,VERTICAL,williams.cpp
"colmns97","Columns '97 (JET 961209 V1.000)","1996",Sega,stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,INCOMPLETO,RASTER,"0",352,224,HORIZONTAL,stv.cpp
mt_cols,"Columns (Mega-Tech)","1990",Sega,megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megatech.cpp
columns,"Columns (World)","1990",Sega,-,-,-,YES,NO,NO,NO,NO,"segac2.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"segac2.cpp"
"columns2","Columns II: The Voyage Through Time (World)","1990",Sega,-,-,-,YES,NO,NO,NO,NO,"segac2.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"segac2.cpp"
"mp_col3","Columns III (Mega Play)","1993",Sega,megaplay,-,-,YES,NO,NO,NO,NO,megaplay.cpp,INCOMPLETO,RASTER,"0",1280,224,HORIZONTAL,megaplay.cpp
combat,"Combat (version 3.0)","1985",Exidy,-,-,-,YES,NO,NO,NO,NO,"exidy440.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"exidy440.cpp"
combh,"Combat Hawk","1987","Sanritsu / Sega",-,-,-,YES,NO,NO,NO,NO,bankp.cpp,BUONO,RASTER,"270",224,224,VERTICAL,bankp.cpp
combatsc,"Combat School (joystick)","1988",Konami,-,-,-,YES,NO,NO,NO,NO,combatsc.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,combatsc.cpp
toto,"Come Back Toto","1996",SoftClub,-,-,-,YES,NO,NO,NO,NO,snowbros.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,snowbros.cpp
comebaby,"Come On Baby","2000",ExPotato,-,-,-,YES,NO,NO,NO,YES,comebaby.cpp,PRELIMINARE,RASTER,"0",512,256,HORIZONTAL,comebaby.cpp
commandw,"Command War - Super Special Battle & War Game (Ver 0.0J, prototype)","1992","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,"taito_f3.cpp",INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,"taito_f3.cpp"
commsega,"Commando (Sega)","1983",Sega,-,-,-,YES,NO,NO,NO,NO,rallyx.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,rallyx.cpp
commando,"Commando (World)","1985",Capcom,-,-,-,YES,NO,NO,NO,NO,commando.cpp,BUONO,RASTER,"270",256,224,VERTICAL,commando.cpp
comotion,CoMOTION,"1976",Gremlin,-,-,blockade,YES,NO,NO,NO,NO,blockade.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,blockade.cpp
compgolf,"Competition Golf Final Round (revision 3)","1986","Data East",-,-,-,YES,NO,NO,NO,NO,compgolf.cpp,BUONO,RASTER,"0",248,240,HORIZONTAL,compgolf.cpp
complexx,"Complex X","1984","Taito America Corporation",-,-,-,YES,NO,NO,NO,NO,qix.cpp,BUONO,RASTER,"270",256,256,VERTICAL,qix.cpp
confmiss,"Confidential Mission (GDS-0001)","2000",Sega,naomigd,-,-,YES,NO,NO,NO,YES,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
congo,"Congo Bongo (Rev C, 2 board stack)","1983",Sega,-,-,congo,YES,NO,NO,NO,NO,zaxxon.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,zaxxon.cpp
conquer,Conqueror,"198?",-,-,-,-,YES,NO,NO,NO,NO,scramble.cpp,PRELIMINARE,RASTER,"90",256,224,VERTICAL,scramble.cpp
contcirc,"Continental Circus (World)","1987","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,taito_z.cpp
pc_cntra,"Contra (PlayChoice-10)","1988","Konami (Nintendo of America license)","playch10",-,-,YES,NO,NO,NO,NO,"playch10.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"playch10.cpp"
contra,"Contra (US / Asia, set 1)","1987",Konami,-,-,-,YES,NO,NO,NO,NO,contra.cpp,BUONO,RASTER,"90",280,224,VERTICAL,contra.cpp
"nss_con3","Contra 3: The Alien Wars (Nintendo Super System)","1992",Konami,nss,-,-,YES,NO,NO,NO,NO,nss.cpp,PRELIMINARE,RASTER,"0",288,216,HORIZONTAL,nss.cpp
cookbib,"Cookie & Bibi (set 1)","1995",SemiCom,-,-,-,YES,NO,NO,NO,NO,tumbleb.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,tumbleb.cpp
"cookbib2","Cookie & Bibi 2 (set 1)","1996",SemiCom,-,-,-,YES,NO,NO,NO,NO,snowbros.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,snowbros.cpp
"cookbib3","Cookie & Bibi 3","1997",SemiCom,-,-,-,YES,NO,NO,NO,NO,snowbros.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,snowbros.cpp
cbaj,"Cool Boarders Arcade Jam","1998","UEP Systems","coh1002m",-,-,YES,NO,NO,NO,NO,zn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,zn.cpp
coolmini,"Cool Minigame Collection","1999",SemiCom,-,-,-,YES,NO,NO,NO,NO,vamphalf.cpp,BUONO,RASTER,"0",320,236,HORIZONTAL,vamphalf.cpp
coolpool,"Cool Pool","1992",Catalina,-,-,-,YES,NO,NO,NO,NO,coolpool.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,coolpool.cpp
coolridr,"Cool Riders","1995",Sega,-,-,-,YES,NO,NO,NO,NO,coolridr.cpp,INCOMPLETO,RASTER,"0",496,384,HORIZONTAL,coolridr.cpp
"cop01","Cop 01 (set 1)","1985",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,"cop01.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"cop01.cpp"
cops,"Cops (USA)","1994","Atari Games",-,-,-,YES,NO,NO,NO,YES,cops.cpp,PRELIMINARE,RASTER,"0",704,480,HORIZONTAL,cops.cpp
copsnrob,"Cops'n Robbers","1976",Atari,-,-,-,YES,NO,NO,NO,NO,copsnrob.cpp,INCOMPLETO,RASTER,"0",256,200,HORIZONTAL,copsnrob.cpp
cosmica,"Cosmic Alien (version II, set 1)","1979",Universal,-,-,cosmica,YES,NO,NO,NO,NO,cosmic.cpp,INCOMPLETO,RASTER,"270",256,192,VERTICAL,cosmic.cpp
cavenger,"Cosmic Avenger","1981",Universal,-,-,-,YES,NO,NO,NO,NO,ladybug.cpp,BUONO,RASTER,"0",240,192,HORIZONTAL,ladybug.cpp
cchasm,"Cosmic Chasm (set 1)","1983","Cinematronics / GCE",-,-,-,YES,NO,NO,NO,NO,cchasm.cpp,BUONO,VECTOR,"270",0,0,-,cchasm.cpp
cosmccop,"Cosmic Cop (World)","1991",Irem,-,-,-,YES,NO,NO,NO,NO,"m72.cpp",BUONO,RASTER,"0",384,256,HORIZONTAL,"m72.cpp"
cosmicg,"Cosmic Guerilla","1979",Universal,-,-,cosmicg,YES,NO,NO,NO,NO,cosmicg.cpp,INCOMPLETO,RASTER,"270",256,192,VERTICAL,cosmicg.cpp
csmash,"Cosmic Smash (Rev A)","2000",Sega,naomi,-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
cosmo,Cosmo,"1979","TDS & MINTS",-,-,invaders,YES,NO,NO,NO,NO,"8080bw.cpp",INCOMPLETO,RASTER,"90",260,224,VERTICAL,"8080bw.cpp"
cgangpzl,"Cosmo Gang the Puzzle (US)","1992",Namco,-,-,-,YES,NO,NO,NO,NO,"namcona1.cpp",BUONO,RASTER,"0",304,224,HORIZONTAL,"namcona1.cpp"
cosmogng,"Cosmo Gang the Video (US)","1991",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos2.cpp",BUONO,RASTER,"90",288,224,VERTICAL,"namcos2.cpp"
galivan,"Cosmo Police Galivan (12/26/1985)","1985",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,galivan.cpp,BUONO,RASTER,"270",256,224,VERTICAL,galivan.cpp
cosmos,Cosmos,"1981","Century Electronics",-,-,-,YES,NO,NO,NO,NO,cvs.cpp,INCOMPLETO,RASTER,"90",240,248,VERTICAL,cvs.cpp
cotton,"Cotton (set 4, World) (FD1094 317-0181a)","1991","Success / Sega",-,-,-,YES,NO,NO,NO,NO,"segas16b.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"segas16b.cpp"
"cotton2","Cotton 2 (JUET 970902 V1.000)","1997",Success,stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,INCOMPLETO,RASTER,"0",352,224,HORIZONTAL,stv.cpp
cottonbm,"Cotton Boomerang (JUET 980709 V1.000)","1998",Success,stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,INCOMPLETO,RASTER,"0",352,224,HORIZONTAL,stv.cpp
countrun,"Counter Run (NS6201-A 1988.3)","1988","Nihon System (Sega license)",-,-,-,YES,NO,NO,NO,NO,freekick.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,freekick.cpp
cntsteer,"Counter Steer (Japan)","1985","Data East Corporation",-,-,-,YES,NO,NO,NO,NO,cntsteer.cpp,PRELIMINARE,RASTER,"270",256,240,VERTICAL,cntsteer.cpp
countryc,"Country Club","1988",SNK,-,-,-,YES,NO,NO,NO,NO,snk.cpp,BUONO,RASTER,"0",288,216,HORIZONTAL,snk.cpp
ccclass,"Country Club Classic (v1.10 03-apr-1997)","1997","Creative Electronics And Software",-,-,-,YES,NO,NO,NO,NO,cesclass.cpp,PRELIMINARE,LCD,"0",256,64,HORIZONTAL,cesclass.cpp
cowtipp,"Cow Tipping - Shake Cattle & Roll (set 1)","2004","Game Refuge / Team Play",-,-,-,YES,NO,NO,NO,NO,cowtipping.cpp,PRELIMINARE,RASTER,"270",1024,256,VERTICAL,cowtipping.cpp
"cps3boot","CPS3 Multi-game bootleg for HD6417095 type SH2 (V4)","1999",bootleg,-,-,-,YES,NO,NO,NO,YES,"cps3.cpp",BUONO,RASTER,"0",384,224,HORIZONTAL,"cps3.cpp"
mt_crack,"Crack Down (Mega-Tech)","1990",Sega,megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megatech.cpp
crkdown,"Crack Down (World, Floppy Based, FD1094 317-0058-04c)","1989",Sega,-,-,-,YES,NO,NO,NO,NO,"segas24.cpp",INCOMPLETO,RASTER,"0",496,384,HORIZONTAL,"segas24.cpp"
crackndj,"Crackin' DJ","2000",Sega,naomi,-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
"crakndj2","Crackin' DJ Part 2 (Japan)","2001",Sega,naomi,-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
cracksht,"Crackshot (version 2.0)","1985",Exidy,-,-,-,YES,NO,NO,NO,NO,"exidy440.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"exidy440.cpp"
crash,Crash,"1979",Exidy,-,-,crash,YES,NO,NO,NO,NO,circus.cpp,INCOMPLETO,RASTER,"0",248,256,HORIZONTAL,circus.cpp
crashnsc,"Crash 'n Score/Stock Car [TTL]","1975",Atari,-,-,-,YES,NO,NO,NO,NO,atarittl.cpp,PRELIMINARE,RASTER,"0",455,262,HORIZONTAL,atarittl.cpp
crater,"Crater Raider","1984","Bally Midway",-,-,-,YES,NO,NO,NO,NO,"mcr3.cpp",BUONO,RASTER,"0",480,480,HORIZONTAL,"mcr3.cpp"
"qcrayon2","Crayon Shinchan Orato Asobo (Japan)","1993","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,"taito_f2.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"taito_f2.cpp"
crbaloon,"Crazy Balloon (set 1)","1980","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,crbaloon.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,crbaloon.cpp
crazybal,"Crazy Balls [TTL]","1978","Electronic Games Systems",-,-,-,YES,NO,NO,NO,NO,crazybal.cpp,PRELIMINARE,RASTER,"0",455,262,HORIZONTAL,crazybal.cpp
cclimber,"Crazy Climber (US set 1)","1980",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,cclimber.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,cclimber.cpp
"cclimbr2","Crazy Climber 2 (Japan)","1988",Nichibutsu,-,-,-,YES,NO,NO,NO,NO,armedf.cpp,BUONO,RASTER,"0",288,224,HORIZONTAL,armedf.cpp
crzcross,"Crazy Cross (ver EAA)","1994",Konami,konamigx,-,-,YES,NO,NO,NO,NO,konamigx.cpp,INCOMPLETO,RASTER,"0",288,224,HORIZONTAL,konamigx.cpp
crazyfgt,"Crazy Fight","1996",Subsino,-,-,-,YES,NO,NO,NO,NO,seta.cpp,PRELIMINARE,RASTER,"0",384,224,HORIZONTAL,seta.cpp
ckong,"Crazy Kong","1981","Kyoei / Falcon",-,-,-,YES,NO,NO,NO,NO,cclimber.cpp,BUONO,RASTER,"270",256,224,VERTICAL,cclimber.cpp
"ckongpt2","Crazy Kong Part II (set 1)","1981",Falcon,-,-,-,YES,NO,NO,NO,NO,cclimber.cpp,BUONO,RASTER,"270",256,224,VERTICAL,cclimber.cpp
crzrally,"Crazy Rally (set 1)","1985",Tecfri,-,-,-,YES,NO,NO,NO,NO,holeland.cpp,INCOMPLETO,RASTER,"270",256,224,VERTICAL,holeland.cpp
crzytaxi,"Crazy Taxi","1999",Sega,naomi,-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,naomi.cpp
crtaxihr,"Crazy Taxi High Roller (Rev B) (GDX-0002B)","2003","Sega / Hitmaker",chihiro,-,-,YES,NO,NO,NO,YES,chihiro.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,chihiro.cpp
crazywar,"Crazy War","2002",Eolith,-,-,-,YES,NO,NO,NO,NO,vegaeo.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,vegaeo.cpp
cclownz,"Crazzy Clownz (Version 1.0)","1999","LAI Games",-,-,-,YES,NO,NO,NO,NO,lethalj.cpp,BUONO,RASTER,"0",512,236,HORIZONTAL,lethalj.cpp
crimec,"Crime City (World)","1989","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,taito_b.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito_b.cpp
crimfght,"Crime Fighters (World 2 players)","1989",Konami,-,-,-,YES,NO,NO,NO,NO,crimfght.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,crimfght.cpp
"crimep2","Crime Patrol 2: Drug Wars v1.3","1993","American Laser Games",alg_bios,-,-,YES,NO,NO,NO,YES,alg.cpp,PRELIMINARE,RASTER,"0",724,483,HORIZONTAL,alg.cpp
crimepat,"Crime Patrol v1.51","1993","American Laser Games",alg_bios,-,-,YES,NO,NO,NO,YES,alg.cpp,PRELIMINARE,RASTER,"0",724,483,HORIZONTAL,alg.cpp
crszone,"Crisis Zone (World, CSZO4 Ver. B)","1999",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos23.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"namcos23.cpp"
critcrsh,"Critter Crusher (EA 951204 V1.000)","1995",Sega,stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,INCOMPLETO,RASTER,"0",352,224,HORIZONTAL,stv.cpp
croquis,"Croquis (Korea)","1996",Deniam,-,-,-,YES,NO,NO,NO,NO,deniam.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,deniam.cpp
crospang,"Cross Pang","1998","F2 System",-,-,-,YES,NO,NO,NO,NO,crospang.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,crospang.cpp
crospuzl,"Cross Puzzle","200?",-,-,-,-,YES,NO,NO,NO,NO,crospuzl.cpp,PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,crospuzl.cpp
crossbow,"Crossbow (version 2.0)","1983",Exidy,-,-,-,YES,NO,NO,NO,NO,"exidy440.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"exidy440.cpp"
crsword,"Crossed Swords (ALM-002 ~ ALH-002)","1991","Alpha Denshi Co.",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
"crswd2bl","Crossed Swords 2 (bootleg of CD version)","1996","bootleg (Razoola)",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
crgolf,"Crowns Golf (834-5419-04)","1984","Nasco Japan",-,-,-,YES,NO,NO,NO,NO,crgolf.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,crgolf.cpp
crgolfhi,"Crowns Golf in Hawaii","1985","Nasco Japan",-,-,-,YES,NO,NO,NO,NO,crgolf.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,crgolf.cpp
cbuster,"Crude Buster (World FX version)","1990","Data East Corporation",-,-,-,YES,NO,NO,NO,NO,cbuster.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,cbuster.cpp
crusnexo,"Cruis'n Exotica (version 2.4)","1999",Midway,-,-,-,YES,NO,NO,NO,NO,midzeus.cpp,PRELIMINARE,RASTER,"0",512,400,HORIZONTAL,midzeus.cpp
crusnusa,"Cruis'n USA (v4.5)","1994",Midway,-,-,-,YES,NO,NO,NO,NO,midvunit.cpp,BUONO,RASTER,"0",512,400,HORIZONTAL,midvunit.cpp
crusnwld,"Cruis'n World (v2.5)","1996",Midway,-,-,-,YES,NO,NO,NO,NO,midvunit.cpp,BUONO,RASTER,"0",512,400,HORIZONTAL,midvunit.cpp
crush,"Crush Roller (set 1)","1981","Alpha Denshi Co. / Kural Samno Electric, Ltd.",-,-,-,YES,NO,NO,NO,NO,pacman.cpp,BUONO,RASTER,"90",288,224,VERTICAL,pacman.cpp
crusherm,"Crusher Makochan (Japan)","1999",Takumi,-,-,-,YES,NO,NO,NO,NO,cave.cpp,BUONO,RASTER,"0",318,239,HORIZONTAL,cave.cpp
cryptklr,"Crypt Killer (GQ420 UAA)","1995",Konami,-,-,-,YES,NO,NO,NO,YES,konamigq.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,konamigq.cpp
ccastles,"Crystal Castles (version 4)","1983",Atari,-,-,-,YES,NO,NO,NO,NO,ccastles.cpp,BUONO,RASTER,"0",256,232,HORIZONTAL,ccastles.cpp
"4enlinea","Cuatro en Linea (rev. A-07)","1991","Compumatic / CIC Play",-,-,-,YES,NO,NO,NO,NO,"4enlinea.cpp",PRELIMINARE,RASTER,"0",640,200,HORIZONTAL,"4enlinea.cpp"
cubeqst,"Cube Quest (01/04/84)","1983",Simutrek,-,-,-,YES,NO,NO,NO,YES,cubeqst.cpp,BUONO,RASTER,"0",704,480,HORIZONTAL,cubeqst.cpp
cubybop,"Cuby Bop (location test)","199?","Hot-B Co., Ltd.",-,-,-,YES,NO,NO,NO,NO,taito_l.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito_l.cpp
cuebrick,"Cue Brick (World, version D)","1989",Konami,-,-,-,YES,NO,NO,NO,NO,tmnt.cpp,BUONO,RASTER,"0",304,224,HORIZONTAL,tmnt.cpp
curvebal,"Curve Ball","1984",Mylstar,-,-,-,YES,NO,NO,NO,NO,gottlieb.cpp,BUONO,RASTER,"270",256,240,VERTICAL,gottlieb.cpp
cutefght,"Cute Fighter","1998",SemiCom,-,-,-,YES,NO,NO,NO,NO,dreamwld.cpp,BUONO,RASTER,"0",308,224,HORIZONTAL,dreamwld.cpp
cutieq,"Cutie Q","1979",Namco,-,-,-,YES,NO,NO,NO,NO,warpwarp.cpp,BUONO,RASTER,"90",272,224,VERTICAL,warpwarp.cpp
cybattlr,Cybattler,"1993",Jaleco,-,-,-,YES,NO,NO,NO,NO,"megasys1.cpp",BUONO,RASTER,"90",256,224,VERTICAL,"megasys1.cpp"
cybrcomm,"Cyber Commando (Rev. CY1, Japan)","1994",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos22.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"namcos22.cpp"
cybrcycc,"Cyber Cycles (Rev. CB2 Ver.C, World)","1995",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos22.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"namcos22.cpp"
mt_eswat,"Cyber Police ESWAT: Enhanced Special Weapons and Tactics (Mega-Tech)","1990",Sega,megatech,-,-,YES,NO,NO,NO,NO,megatech.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,megatech.cpp
cybsled,"Cyber Sled (CY2, World)","1993",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos21_c67.cpp",PRELIMINARE,RASTER,"0",496,480,HORIZONTAL,"namcos21_c67.cpp"
cybertnk,"Cyber Tank (v1.4)","1988",Coreland,-,-,-,YES,NO,NO,NO,NO,cybertnk.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,cybertnk.cpp
von,"Cyber Troopers Virtual-On (USA, Revision B)","1995",Sega,-,-,-,YES,NO,NO,NO,NO,"model2.cpp",PRELIMINARE,RASTER,"0",496,384,HORIZONTAL,"model2.cpp"
cyberlip,"Cyber-Lip (NGM-010)","1990",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo.cpp
cyberbal,"Cyberball (rev 4)","1988","Atari Games",-,-,-,YES,NO,NO,NO,NO,cyberbal.cpp,BUONO,RASTER,"0",672,240,HORIZONTAL,cyberbal.cpp
cybots,"Cyberbots: Fullmetal Madness (Euro 950424)","1995",Capcom,-,-,-,YES,NO,NO,NO,NO,"cps2.cpp",BUONO,RASTER,"0",384,224,HORIZONTAL,"cps2.cpp"
cybstorm,"Cyberstorm (prototype)","1993","Atari Games",-,-,-,YES,NO,NO,NO,NO,cybstorm.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,cybstorm.cpp
cyclemb,"Cycle Maabou (Japan)","1984","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,cyclemb.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,cyclemb.cpp
cyclshtg,"Cycle Shooting","1986",Taito,-,-,-,YES,NO,NO,NO,NO,nycaptor.cpp,PRELIMINARE,RASTER,"90",256,224,VERTICAL,nycaptor.cpp
cyclwarr,"Cycle Warriors (rev C)","1991",Tatsumi,-,-,-,YES,NO,NO,NO,NO,tatsumi.cpp,PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,tatsumi.cpp
cyvern,"Cyvern - The Dragon Weapons (US)","1998",Kaneko,skns,-,-,YES,NO,NO,NO,NO,suprnova.cpp,INCOMPLETO,RASTER,"90",320,240,VERTICAL,suprnova.cpp
black,"Czernyj Korabl (Arcade bootleg of ZX Spectrum 'Blackbeard')","19??",bootleg,-,-,-,YES,NO,NO,NO,NO,"photon2.cpp",BUONO,RASTER,"0",352,296,HORIZONTAL,"photon2.cpp"
dcon,D-Con,"1992",Success,-,-,-,YES,NO,NO,NO,NO,dcon.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,dcon.cpp
dday,D-Day,"1982",Olympia,-,-,-,YES,NO,NO,NO,NO,dday.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,dday.cpp
ddayjlc,"D-Day (Jaleco set 1)","1984",Jaleco,-,-,-,YES,NO,NO,NO,NO,ddayjlc.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,ddayjlc.cpp
